User ID,Age,Gender,Location,Phone Brand,OS,Screen Time (hrs/day),Data Usage (GB/month),Calls Duration (mins/day),Number of Apps Installed,Social Media Time (hrs/day),E-commerce Spend (INR/month),Streaming Time (hrs/day),Gaming Time (hrs/day),Monthly Recharge Cost (INR),Primary Use,cluster_kmeans,cluster_hierarchical,cluster_dbscan,cluster_gmm,cluster_spectral
U07616,48,1,2,0,1,5.0,13.4,51.1,195,5.7,7090,6.2,0.0,1802,1,1,1,1,1,1
U07617,34,2,9,9,0,9.4,39.9,133.1,58,4.4,2566,7.6,3.6,802,1,0,0,0,0,0
U07618,54,0,6,1,0,9.4,47.5,118.3,181,1.1,9972,5.9,2.3,794,0,0,0,0,0,0
U07619,22,2,3,4,0,7.8,19.5,123.8,150,1.4,2692,1.3,3.9,1598,0,0,0,0,0,0
U07620,35,2,7,6,0,5.4,18.6,143.5,113,3.2,5576,4.6,2.4,518,1,0,0,0,0,0
U07621,35,0,0,7,0,4.6,25.2,253.6,178,3.3,3330,3.3,0.2,1577,1,0,0,0,0,0
U07622,51,2,6,5,0,9.4,49.4,215.8,176,3.0,3689,3.5,4.2,121,4,0,0,0,0,0
U07623,21,2,0,8,0,11.7,40.0,219.8,28,2.1,408,6.5,2.5,1047,0,0,0,0,0,0
U07624,45,0,1,7,0,7.0,27.4,232.3,145,2.3,1657,4.0,0.8,1247,0,0,0,0,0,0
U07625,29,0,2,0,1,7.3,27.4,176.3,105,5.2,9894,1.9,0.5,705,4,1,1,1,1,1
U07626,35,0,9,9,0,8.4,46.7,242.5,184,2.8,2423,3.1,2.0,438,3,0,0,0,0,0
U07627,28,0,8,7,0,4.1,2.0,55.8,111,2.2,7700,2.3,1.7,1923,0,0,0,0,0,0
U07628,22,1,1,4,0,8.4,5.7,128.4,89,3.7,7674,2.4,1.8,1314,0,0,0,0,0,0
U07629,15,2,4,5,0,11.0,36.1,22.2,22,2.4,7484,6.6,0.6,1113,1,0,0,0,0,0
U07630,36,2,8,5,0,4.2,36.1,85.0,47,1.9,349,4.8,0.6,1692,4,0,0,0,0,0
U07631,44,1,2,3,0,5.6,6.9,251.4,153,5.1,6923,3.6,4.2,305,1,0,0,0,0,0
U07632,29,1,4,2,0,7.2,22.3,220.0,45,2.6,4824,4.7,1.9,571,4,0,0,0,0,0
U07633,58,1,4,2,0,9.5,23.7,54.8,183,3.6,5330,3.2,4.9,465,2,0,0,0,0,0
U07634,51,0,4,3,0,6.7,13.3,149.3,196,4.1,3136,6.2,3.8,518,0,0,0,0,0,0
U07635,34,2,7,5,0,9.5,15.1,189.7,154,2.9,8430,5.2,1.0,1727,2,0,0,0,0,0
U07636,42,0,7,1,0,7.7,31.1,211.9,123,2.9,7844,3.3,4.4,1388,3,0,0,0,0,0
U07637,38,0,3,8,0,7.7,2.0,284.9,102,3.7,4382,2.0,3.7,347,0,0,0,0,0,0
U07638,20,2,7,9,0,5.1,29.9,222.6,131,1.1,8160,4.1,4.4,219,3,0,0,0,0,0
U07639,36,0,4,1,0,8.5,22.9,23.0,154,5.6,3193,4.6,2.9,332,1,0,0,0,0,0
U07640,53,1,6,8,0,4.1,2.9,10.4,78,3.4,9711,2.2,0.3,844,0,0,0,0,0,0
U07641,60,2,3,0,1,9.9,11.2,47.1,162,4.7,3882,4.8,3.0,1094,0,1,1,1,1,1
U07642,35,2,5,6,0,8.5,19.9,65.8,15,4.7,6511,2.2,3.5,1372,0,0,0,0,0,0
U07643,23,0,2,6,0,9.3,27.0,276.1,111,3.1,256,2.7,1.3,584,2,0,0,0,0,0
U07644,32,0,9,7,0,1.6,14.8,245.5,198,5.7,6059,6.4,0.6,703,4,0,0,0,0,0
U07645,36,1,4,8,0,7.9,35.1,15.6,191,4.9,4637,4.0,3.4,528,4,0,0,0,0,0
U07646,25,0,7,6,0,11.6,33.1,97.7,69,3.4,2220,4.7,3.2,1883,2,0,0,0,0,0
U07647,55,1,4,3,0,11.9,7.3,183.1,160,5.0,3745,4.9,1.2,275,4,0,0,0,0,0
U07648,15,0,5,6,0,5.0,29.7,99.8,84,2.8,1287,1.3,4.0,1756,2,0,0,0,0,0
U07649,44,1,9,2,0,7.6,43.2,94.6,10,4.5,6653,5.9,2.1,805,4,0,0,0,0,0
U07650,48,0,0,2,0,11.7,43.2,265.4,179,2.4,6799,0.7,3.5,743,2,0,0,0,0,0
U07651,27,2,8,2,0,2.2,49.3,278.4,117,5.5,1446,1.9,2.0,1566,2,0,0,0,0,0
U07652,60,1,7,5,0,1.4,49.4,283.8,81,5.1,898,1.2,0.9,1145,1,0,0,0,0,0
U07653,24,2,0,5,0,7.7,40.7,43.1,96,2.0,6450,5.3,0.9,185,2,0,0,0,0,0
U07654,54,2,0,1,0,6.4,49.6,298.0,89,5.8,4412,1.5,2.9,1010,0,0,0,0,0,0
U07655,48,0,6,4,0,4.2,23.6,298.9,13,5.7,3328,3.0,1.1,251,4,0,0,0,0,0
U07656,35,1,9,9,0,3.7,38.0,22.8,193,3.9,4713,6.7,3.1,1258,2,0,0,0,0,0
U07657,45,1,9,2,0,8.0,7.1,150.0,125,3.2,410,1.8,3.0,690,3,0,0,0,0,0
U07658,45,2,6,1,0,9.3,24.1,86.4,126,2.5,2891,3.3,2.1,1689,4,0,0,0,0,0
U07659,36,0,5,1,0,6.5,9.9,16.8,80,4.7,2472,4.8,4.5,1046,0,0,0,0,0,0
U07660,24,1,8,2,0,6.0,16.0,175.3,46,5.8,3062,3.6,0.8,310,3,0,0,0,0,0
U07661,21,1,5,0,1,3.0,24.3,144.8,173,1.3,853,1.0,3.9,558,2,1,1,1,1,1
U07662,60,1,5,6,0,1.3,37.4,30.7,188,2.8,1979,3.7,2.5,1109,3,0,0,0,0,0
U07663,27,2,4,8,0,6.8,27.0,187.1,143,1.4,5994,3.4,1.5,1569,1,0,0,0,0,0
U07664,56,0,7,3,0,7.0,2.6,107.3,100,2.1,8825,4.0,3.6,358,1,0,0,0,0,0
U07665,35,0,2,7,0,7.5,35.9,35.9,131,1.7,6891,1.0,1.9,1103,0,0,0,0,0,0
U07666,43,2,7,2,0,8.7,37.7,230.4,38,2.3,6283,7.0,1.4,998,2,0,0,0,0,0
U07667,28,0,4,9,0,10.4,12.4,287.7,98,1.3,8959,7.0,4.8,942,2,0,0,0,0,0
U07668,45,0,2,9,0,3.9,44.0,222.4,64,2.5,1999,1.0,1.2,1700,3,0,0,0,0,0
U07669,39,1,5,2,0,10.5,31.8,193.3,11,5.4,5778,6.0,0.6,727,0,0,0,0,0,0
U07670,35,1,6,2,0,4.4,15.3,255.6,17,2.8,3269,1.5,4.2,299,3,0,0,0,0,0
U07671,16,1,9,7,0,3.4,15.1,198.3,169,4.2,8887,7.9,3.4,908,1,0,0,0,0,0
U07672,26,2,2,1,0,8.9,36.5,81.2,104,5.1,6558,7.6,2.3,1680,3,0,0,0,0,0
U07673,25,0,9,7,0,9.2,48.8,47.7,25,2.6,7800,4.4,0.4,131,3,0,0,0,0,0
U07674,28,2,4,1,0,3.0,42.1,91.2,148,2.7,3859,1.0,1.8,573,3,0,0,0,0,0
U07675,46,0,2,7,0,6.8,3.7,279.3,22,0.9,6645,7.0,3.0,1661,3,0,0,0,0,0
U07676,26,2,3,0,1,6.3,5.4,245.8,122,4.5,7793,0.9,1.1,972,2,1,1,1,1,1
U07677,23,0,6,0,1,3.2,15.2,86.4,79,2.3,9766,2.2,3.7,168,2,1,1,1,1,1
U07678,28,2,3,4,0,6.8,48.0,120.2,163,1.3,1354,5.4,3.2,1480,0,0,0,0,0,0
U07679,22,0,2,5,0,3.8,25.3,99.3,48,2.9,5628,3.0,4.7,910,4,0,0,0,0,0
U07680,21,1,9,0,1,7.2,17.5,275.0,94,3.2,9406,4.6,1.5,1729,4,1,1,1,1,1
U07681,25,1,0,1,0,1.5,2.3,271.1,88,2.5,8697,3.7,3.4,1089,4,0,0,0,0,0
U07682,35,0,3,3,0,9.4,27.1,98.6,41,5.1,6507,2.4,2.6,1745,0,0,0,0,0,0
U07683,39,0,6,7,0,8.9,33.6,162.7,126,3.7,5471,1.1,2.6,1530,0,0,0,0,0,0
U07684,24,1,5,4,0,6.9,35.0,119.5,172,4.0,4470,3.9,2.3,1335,1,0,0,0,0,0
U07685,27,1,3,2,0,7.3,21.2,13.2,180,5.3,2293,5.4,0.4,368,0,0,0,0,0,0
U07686,15,1,4,9,0,6.1,10.4,234.8,173,3.6,6118,2.6,4.3,849,3,0,0,0,0,0
U07687,26,0,5,7,0,9.8,40.4,237.8,116,4.3,5088,7.8,2.1,1196,2,0,0,0,0,0
U07688,33,0,6,5,0,8.6,38.5,261.0,195,0.7,3946,0.7,4.2,1725,4,0,0,0,0,0
U07689,41,0,0,6,0,2.1,12.6,204.0,159,3.2,773,2.2,1.7,1780,0,0,0,0,0,0
U07690,33,0,1,5,0,7.1,7.9,231.1,77,4.8,870,1.1,2.5,1639,1,0,0,0,0,0
U07691,48,0,5,6,0,9.4,45.8,289.0,72,1.2,6167,7.2,1.6,303,3,0,0,0,0,0
U07692,56,1,8,6,0,4.7,45.2,176.9,97,2.2,2008,3.5,3.7,1430,4,0,0,0,0,0
U07693,16,0,2,8,0,8.3,19.5,244.7,150,5.3,9003,2.2,2.6,175,2,0,0,0,0,0
U07694,49,1,8,7,0,6.2,26.6,193.8,43,3.9,9529,1.2,3.2,510,4,0,0,0,0,0
U07695,25,2,1,2,0,1.9,32.4,228.2,81,5.8,1356,2.5,1.6,538,0,0,0,0,0,0
U07696,42,0,2,6,0,2.8,1.9,101.0,101,4.5,1831,7.9,4.7,1668,1,0,0,0,0,0
U07697,34,2,5,2,0,2.6,46.3,176.9,193,4.8,8442,4.8,4.9,1136,2,0,0,0,0,0
U07698,56,1,0,6,0,6.4,2.5,147.6,198,3.8,4888,3.6,3.6,764,1,0,0,0,0,0
U07699,52,2,6,3,0,11.3,14.3,127.9,167,2.9,6553,7.7,1.0,1724,0,0,0,0,0,0
U07700,27,2,5,0,1,7.4,41.6,193.1,190,5.3,7823,4.0,0.5,789,1,1,1,1,1,1
U07701,54,0,4,3,0,9.2,7.9,215.5,62,1.5,6916,3.4,3.4,1506,1,0,0,0,0,0
U07702,50,1,0,9,0,9.1,10.9,212.8,159,4.7,562,4.3,1.2,546,2,0,0,0,0,0
U07703,56,0,9,9,0,10.9,22.8,298.3,110,4.2,6330,4.0,3.9,1702,2,0,0,0,0,0
U07704,39,1,7,8,0,8.2,2.8,196.3,113,1.8,9915,2.9,0.4,163,3,0,0,0,0,0
U07705,22,1,0,4,0,8.0,1.1,29.1,28,1.7,3785,4.0,1.9,1422,3,0,0,0,0,0
U07706,53,1,5,4,0,7.1,37.4,77.2,124,2.6,3092,1.4,4.6,1974,0,0,0,0,0,0
U07707,53,0,2,4,0,5.6,11.3,170.8,102,4.5,5540,4.3,4.4,1499,3,0,0,0,0,0
U07708,53,2,5,8,0,7.9,14.3,175.7,101,3.7,9178,1.0,4.5,1390,3,0,0,0,0,0
U07709,59,0,8,1,0,4.8,15.3,51.2,12,2.8,2482,7.3,3.7,1995,4,0,0,0,0,0
U07710,32,1,8,5,0,5.9,31.9,85.9,153,2.9,4482,5.2,2.6,1419,4,0,0,0,0,0
U07711,15,1,3,8,0,3.6,37.3,299.1,118,2.3,1489,7.5,2.3,770,1,0,0,0,0,0
U07712,58,0,8,1,0,6.8,46.8,78.9,75,3.5,1073,4.6,2.5,735,2,0,0,0,0,0
U07713,31,0,5,4,0,4.1,26.2,192.1,156,3.7,8753,6.6,0.1,1897,3,0,0,0,0,0
U07714,54,2,5,0,1,1.2,11.0,7.8,48,2.5,3430,2.1,3.0,1793,0,1,1,1,1,1
U07715,51,0,6,0,1,7.4,45.6,65.6,162,1.3,7008,1.5,2.0,1579,3,1,1,1,1,1
U07716,18,2,4,6,0,11.7,36.4,257.7,18,0.8,4100,3.5,3.3,988,3,0,0,0,0,0
U07717,27,0,5,2,0,9.1,22.7,7.9,131,5.6,9694,4.2,1.8,1822,4,0,0,0,0,0
U07718,51,1,3,2,0,8.0,35.8,54.7,188,4.0,987,2.3,3.4,1241,4,0,0,0,0,0
U07719,39,0,4,6,0,2.3,16.1,296.5,13,2.9,9651,6.5,4.0,1203,0,0,0,0,0,0
U07720,60,0,1,1,0,3.4,47.4,296.8,68,2.1,5438,4.1,4.0,351,0,0,0,0,0,0
U07721,28,1,4,0,1,7.0,40.2,69.6,81,5.1,7388,1.8,0.8,1141,3,1,1,1,1,1
U07722,26,2,0,2,0,11.0,18.5,157.2,17,2.8,1210,3.2,1.0,1559,2,0,0,0,0,0
U07723,50,0,5,9,0,8.0,15.4,210.3,10,4.6,5553,3.1,4.1,1183,1,0,0,0,0,0
U07724,48,0,6,9,0,10.6,38.7,11.7,61,5.8,2352,2.6,1.2,1140,3,0,0,0,0,0
U07725,55,2,2,8,0,6.9,42.7,66.3,197,2.0,8290,6.4,4.3,438,0,0,0,0,0,0
U07726,33,0,2,9,0,9.4,1.2,231.3,175,2.9,6905,1.0,1.8,423,1,0,0,0,0,0
U07727,44,1,7,6,0,6.7,40.8,288.6,50,3.5,5854,4.3,4.4,647,1,0,0,0,0,0
U07728,16,0,7,3,0,9.4,6.3,279.6,85,0.5,1014,0.6,5.0,228,1,0,0,0,0,0
U07729,44,0,8,6,0,2.9,30.4,286.3,91,3.7,6541,3.3,2.9,1393,1,0,0,0,0,0
U07730,30,0,6,7,0,1.3,39.7,169.3,98,5.4,3644,8.0,3.3,1120,3,0,0,0,0,0
U07731,37,2,2,5,0,3.7,18.0,87.5,166,4.8,8323,7.9,3.5,1401,1,0,0,0,0,0
U07732,36,0,9,4,0,8.8,25.4,299.4,87,4.3,1042,2.7,4.4,1076,0,0,0,0,0,0
U07733,41,1,0,2,0,3.6,32.6,23.4,187,5.3,3918,3.7,0.7,281,2,0,0,0,0,0
U07734,47,0,1,6,0,9.6,1.1,29.2,138,1.3,8074,6.7,4.1,1413,3,0,0,0,0,0
U07735,47,2,8,1,0,7.3,41.2,230.6,113,5.9,1351,3.4,1.3,244,3,0,0,0,0,0
U07736,49,1,4,8,0,10.0,15.6,75.0,50,0.5,9885,1.9,2.5,1885,3,0,0,0,0,0
U07737,19,0,5,6,0,10.7,4.4,293.3,40,1.3,9658,8.0,2.6,1634,0,0,0,0,0,0
U07738,39,2,2,0,1,5.7,24.6,132.6,182,4.6,3927,1.4,0.1,129,1,1,1,1,1,1
U07739,25,0,6,5,0,10.4,36.4,13.8,87,3.1,1621,1.7,2.5,805,3,0,0,0,0,0
U07740,32,1,2,3,0,6.8,40.9,287.4,143,0.6,1619,1.8,1.6,628,2,0,0,0,0,0
U07741,22,2,8,5,0,8.5,11.4,257.7,168,4.8,1505,1.7,3.5,451,1,0,0,0,0,0
U07742,58,2,4,9,0,6.3,23.0,8.7,171,1.5,4124,3.7,2.6,208,0,0,0,0,0,0
U07743,20,0,3,3,0,2.5,36.7,67.8,109,2.4,144,6.0,1.3,644,3,0,0,0,0,0
U07744,16,0,4,3,0,1.5,34.9,60.1,188,3.4,3636,2.5,3.5,1026,0,0,0,0,0,0
U07745,32,2,7,7,0,9.4,47.7,237.0,179,2.1,1629,3.1,0.1,188,4,0,0,0,0,0
U07746,36,0,0,1,0,5.9,4.3,116.8,187,1.4,3321,0.5,3.6,402,0,0,0,0,0,0
U07747,24,1,0,8,0,9.2,7.1,111.3,33,5.7,799,4.7,0.4,362,1,0,0,0,0,0
U07748,49,0,4,2,0,6.8,2.7,181.6,61,2.9,3657,5.8,3.4,1885,3,0,0,0,0,0
U07749,46,2,6,1,0,11.7,49.1,114.5,164,5.7,9721,5.7,0.2,1870,3,0,0,0,0,0
U07750,52,0,9,2,0,11.4,27.6,22.9,123,5.1,5826,3.7,4.2,1351,2,0,0,0,0,0
U07751,33,2,9,1,0,7.1,1.5,97.0,87,3.5,1534,5.8,4.3,600,0,0,0,0,0,0
U07752,56,0,7,0,1,1.1,47.0,174.6,75,1.1,7104,0.5,1.4,1124,2,1,1,1,1,1
U07753,37,2,4,6,0,9.0,12.2,17.8,182,2.5,4380,7.0,1.4,1156,0,0,0,0,0,0
U07754,54,0,7,1,0,5.7,23.4,66.2,157,0.6,4352,5.6,2.9,1921,4,0,0,0,0,0
U07755,53,1,8,2,0,8.8,40.0,146.3,182,5.3,4457,1.1,4.7,565,1,0,0,0,0,0
U07756,33,0,7,2,0,6.2,20.3,115.0,118,1.6,9998,1.8,1.1,1102,4,0,0,0,0,0
U07757,35,1,4,9,0,7.2,46.9,255.6,117,5.2,4633,6.9,0.1,367,1,0,0,0,0,0
U07758,53,1,9,4,0,4.5,45.5,218.9,93,4.8,2984,4.9,1.7,596,1,0,0,0,0,0
U07759,42,2,9,0,1,6.5,2.3,219.0,137,3.3,5147,8.0,2.9,1758,4,1,1,1,1,1
U07760,26,1,5,6,0,5.8,22.4,280.5,137,4.4,4936,5.2,1.9,1588,3,0,0,0,0,0
U07761,59,1,6,6,0,7.9,17.4,249.2,160,1.9,877,1.2,0.1,423,0,0,0,0,0,0
U07762,18,2,8,0,1,1.6,13.7,197.2,45,1.9,5086,6.6,2.5,1638,2,1,1,1,1,1
U07763,54,1,7,7,0,4.7,27.6,240.2,31,5.9,4640,6.6,1.3,888,3,0,0,0,0,0
U07764,54,2,0,0,1,7.4,37.4,188.1,119,4.6,6478,0.8,4.2,572,2,1,1,1,1,1
U07765,45,1,3,5,0,3.4,33.0,37.6,57,1.9,7074,6.8,0.7,171,0,0,0,0,0,0
U07766,32,0,5,5,0,8.3,7.0,210.3,129,5.0,4053,0.7,1.6,1706,4,0,0,0,0,0
U07767,19,1,2,6,0,4.5,17.9,34.2,120,4.7,1824,4.1,1.4,835,0,0,0,0,0,0
U07768,34,1,6,6,0,3.8,34.0,92.5,151,2.8,433,3.2,0.0,390,0,0,0,0,0,0
U07769,33,1,7,6,0,8.1,11.6,187.8,130,3.7,706,5.9,3.9,857,1,0,0,0,0,0
U07770,59,2,7,9,0,6.6,14.3,186.7,187,4.2,9296,3.8,2.8,921,0,0,0,0,0,0
U07771,42,0,5,0,1,8.2,6.7,144.2,40,5.7,9810,1.7,2.4,1980,3,1,1,1,1,1
U07772,25,2,6,0,1,6.8,1.9,173.5,164,4.7,4743,5.2,2.2,1283,1,1,1,1,1,1
U07773,48,1,5,0,1,1.2,5.6,298.9,191,1.1,4966,2.3,3.3,1422,0,1,1,1,1,1
U07774,32,2,5,9,0,12.0,35.8,86.2,116,3.9,921,4.5,2.9,344,1,0,0,0,0,0
U07775,30,0,0,1,0,9.8,22.1,270.3,185,4.8,9093,2.0,0.9,1251,1,0,0,0,0,0
U07776,35,2,5,0,1,8.9,28.8,119.3,152,3.7,9833,3.3,2.7,1973,1,1,1,1,1,1
U07777,28,1,6,3,0,11.7,35.6,38.2,102,1.3,8272,7.5,1.7,931,2,0,0,0,0,0
U07778,56,2,5,3,0,10.9,16.5,118.0,16,4.8,9034,4.9,0.1,495,3,0,0,0,0,0
U07779,50,0,1,5,0,11.3,33.2,75.7,162,1.2,4164,6.1,2.0,914,2,0,0,0,0,0
U07780,33,0,8,0,1,7.5,21.4,160.9,67,2.5,2190,4.5,4.2,328,4,1,1,1,1,1
U07781,17,1,0,0,1,9.9,18.6,100.0,115,4.4,5539,4.5,3.3,184,2,1,1,1,1,1
U07782,25,1,6,2,0,2.4,10.8,233.4,114,4.8,1315,3.0,4.2,139,4,0,0,0,0,0
U07783,49,0,8,8,0,2.7,3.3,6.5,135,1.7,2057,1.6,3.7,497,4,0,0,0,0,0
U07784,55,0,1,1,0,7.5,42.8,220.7,19,0.8,9237,6.4,4.5,1972,1,0,0,0,0,0
U07785,59,2,7,6,0,8.2,3.6,51.5,99,1.2,8464,0.9,4.4,518,0,0,0,0,0,0
U07786,27,1,7,7,0,9.9,31.5,196.6,124,4.0,8672,2.8,1.5,648,4,0,0,0,0,0
U07787,30,2,8,8,0,10.1,11.5,217.7,83,4.1,2541,4.4,2.6,478,2,0,0,0,0,0
U07788,34,2,1,2,0,5.0,23.6,240.8,46,5.8,6121,1.7,0.1,1075,4,0,0,0,0,0
U07789,33,0,3,1,0,10.6,17.8,214.9,104,5.5,5586,3.5,2.7,1562,0,0,0,0,0,0
U07790,36,2,9,3,0,10.0,8.7,27.0,46,2.9,7282,3.6,2.4,1983,1,0,0,0,0,0
U07791,27,2,4,0,1,4.9,40.4,189.4,139,5.3,1862,3.3,3.0,464,2,1,1,1,1,1
U07792,36,0,1,6,0,6.4,35.9,249.6,34,4.4,1116,3.4,4.7,963,1,0,0,0,0,0
U07793,42,0,7,5,0,11.7,46.2,226.0,18,2.5,8682,3.6,3.2,790,1,0,0,0,0,0
U07794,26,1,0,8,0,8.8,31.0,297.1,64,2.8,7654,2.1,4.6,1648,4,0,0,0,0,0
U07795,51,2,5,4,0,8.5,28.7,50.6,156,0.6,2484,7.1,4.4,1624,1,0,0,0,0,0
U07796,57,0,0,1,0,2.8,24.4,17.4,142,1.2,9743,5.9,0.8,1130,3,0,0,0,0,0
U07797,18,1,8,4,0,3.4,49.3,168.4,56,4.8,218,0.5,1.1,1381,4,0,0,0,0,0
U07798,50,1,6,1,0,6.8,34.2,298.3,121,3.9,7228,2.2,5.0,1513,1,0,0,0,0,0
U07799,34,1,8,2,0,1.5,21.1,166.0,156,3.1,6303,7.3,1.8,971,1,0,0,0,0,0
U07800,58,2,2,2,0,1.5,1.8,92.8,164,3.6,9665,1.2,4.3,1539,1,0,0,0,0,0
U07801,55,0,9,2,0,3.0,34.2,188.1,192,5.4,8253,1.4,2.9,567,0,0,0,0,0,0
U07802,39,0,0,1,0,9.6,49.3,281.8,94,1.8,9414,4.2,1.2,250,1,0,0,0,0,0
U07803,56,1,6,0,1,5.8,26.2,292.9,103,1.3,2785,7.5,2.8,949,1,1,1,1,1,1
U07804,47,2,9,8,0,4.1,21.2,128.1,154,3.8,5417,4.4,4.1,1508,3,0,0,0,0,0
U07805,25,0,1,4,0,1.3,36.9,184.7,115,5.5,3168,0.9,1.6,803,0,0,0,0,0,0
U07806,47,0,6,8,0,2.2,9.8,230.6,158,4.9,2201,3.3,2.8,1752,4,0,0,0,0,0
U07807,59,2,0,8,0,7.5,14.3,55.7,54,2.1,3177,7.9,3.0,1833,3,0,0,0,0,0
U07808,30,2,0,8,0,11.2,2.4,278.2,14,2.4,9214,2.3,3.8,1667,0,0,0,0,0,0
U07809,59,1,5,3,0,2.4,45.0,40.0,114,1.6,7950,0.7,3.7,740,0,0,0,0,0,0
U07810,37,1,5,3,0,2.3,27.6,10.0,52,1.5,7774,6.7,4.2,277,4,0,0,0,0,0
U07811,39,2,0,2,0,6.0,21.1,154.0,143,3.7,2614,2.3,3.1,471,0,0,0,0,0,0
U07812,29,1,0,2,0,7.0,32.6,32.7,111,5.0,5604,2.8,2.6,999,2,0,0,0,0,0
U07813,50,0,3,0,1,10.8,22.3,143.2,83,1.2,9963,1.4,1.7,1893,1,1,1,1,1,1
U07814,52,2,9,0,1,6.8,35.3,264.3,152,1.0,5519,5.3,4.5,1338,4,1,1,1,1,1
U07815,31,0,9,1,0,7.5,17.9,174.5,109,1.6,4094,0.9,0.6,812,4,0,0,0,0,0
U07816,23,2,8,1,0,11.0,25.4,107.8,86,4.5,7218,3.5,2.5,1802,0,0,0,0,0,0
U07817,56,1,6,0,1,10.2,21.7,132.6,147,3.9,1896,1.1,2.0,741,3,1,1,1,1,1
U07818,30,0,3,9,0,7.9,42.7,187.1,25,5.7,6682,7.0,0.6,997,3,0,0,0,0,0
U07819,32,1,1,3,0,4.5,38.8,238.3,91,4.9,8433,4.8,5.0,1760,4,0,0,0,0,0
U07820,22,1,4,7,0,4.5,14.4,160.5,121,5.3,5537,4.4,2.3,1990,2,0,0,0,0,0
U07821,45,2,5,2,0,3.9,28.2,172.0,167,5.3,2957,2.0,0.4,1439,1,0,0,0,0,0
U07822,44,0,7,3,0,7.9,46.7,195.0,163,2.7,3621,4.3,1.5,790,0,0,0,0,0,0
U07823,48,2,8,3,0,8.0,36.3,152.3,91,5.3,1925,3.3,5.0,431,2,0,0,0,0,0
U07824,26,0,9,1,0,6.0,5.5,229.1,101,3.7,5704,3.0,2.1,711,1,0,0,0,0,0
U07825,52,0,8,3,0,1.1,43.6,210.2,115,5.6,6996,7.5,3.0,1848,0,0,0,0,0,0
U07826,17,2,0,0,1,8.6,1.9,30.6,65,2.6,2831,4.2,2.7,1460,0,1,1,1,1,1
U07827,36,0,9,4,0,2.1,43.3,209.6,24,2.6,1720,7.9,4.3,1096,0,0,0,0,0,0
U07828,58,1,4,2,0,10.5,20.8,62.1,173,4.8,1954,2.7,4.9,891,0,0,0,0,0,0
U07829,49,2,4,0,1,6.3,20.8,197.0,155,3.9,8223,2.1,3.5,855,2,1,1,1,1,1
U07830,43,0,5,6,0,8.4,45.8,81.1,29,1.0,7163,2.4,0.2,1334,4,0,0,0,0,0
U07831,26,0,5,0,1,11.2,6.0,139.1,59,3.5,4296,6.2,0.9,465,4,1,1,1,1,1
U07832,30,2,6,8,0,3.8,11.2,43.6,35,4.9,7716,6.5,1.1,123,2,0,0,0,0,0
U07833,49,2,0,8,0,5.2,25.6,281.4,135,4.4,2263,7.4,0.6,601,1,0,0,0,0,0
U07834,30,1,6,0,1,2.2,1.6,48.0,53,5.2,5947,1.3,0.0,1533,4,1,1,1,1,1
U07835,50,1,0,4,0,9.3,2.4,67.0,176,4.3,1333,3.1,0.4,1392,0,0,0,0,0,0
U07836,16,0,6,9,0,12.0,26.1,285.5,52,1.5,5244,7.2,3.5,536,2,0,0,0,0,0
U07837,49,1,2,5,0,3.2,45.8,275.6,108,3.1,9672,4.4,0.8,992,4,0,0,0,0,0
U07838,46,2,2,5,0,2.1,14.3,199.2,57,1.6,7040,5.9,4.9,403,1,0,0,0,0,0
U07839,42,0,6,0,1,4.4,27.2,224.4,104,1.1,8730,7.7,3.0,545,1,1,1,1,1,1
U07840,43,1,6,7,0,1.7,1.6,215.5,141,5.4,405,3.2,3.5,1018,0,0,0,0,0,0
U07841,50,0,5,0,1,8.2,24.0,73.4,183,4.9,4901,1.9,2.6,1855,3,1,1,1,1,1
U07842,16,0,0,3,0,11.3,16.5,63.1,26,2.8,9168,7.8,4.9,1616,3,0,0,0,0,0
U07843,17,2,0,5,0,6.9,13.0,243.4,161,2.3,6822,4.7,3.5,1110,1,0,0,0,0,0
U07844,15,0,6,6,0,10.9,20.7,203.3,106,5.9,539,0.6,2.0,198,4,0,0,0,0,0
U07845,37,0,1,2,0,10.9,16.8,63.6,149,5.0,3011,5.1,0.8,1407,0,0,0,0,0,0
U07846,44,2,1,7,0,7.7,24.2,156.7,22,1.1,8250,1.1,3.8,530,4,0,0,0,0,0
U07847,56,2,3,4,0,1.7,3.5,106.4,93,1.5,4505,3.1,5.0,1033,2,0,0,0,0,0
U07848,51,0,4,8,0,8.8,42.5,143.5,129,3.3,1589,2.5,0.4,851,3,0,0,0,0,0
U07849,48,0,3,0,1,9.0,18.2,116.4,103,2.4,9711,4.1,1.1,1963,2,1,1,1,1,1
U07850,39,2,8,6,0,3.4,17.5,60.5,162,3.6,2940,6.7,0.9,803,2,0,0,0,0,0
U07851,36,2,7,3,0,1.9,4.9,11.1,196,5.5,4829,3.2,3.7,1452,3,0,0,0,0,0
U07852,19,1,6,7,0,9.9,3.7,129.8,196,4.3,2628,6.4,0.4,803,2,0,0,0,0,0
U07853,47,1,7,5,0,4.1,20.8,223.1,58,4.9,3031,3.4,4.6,1927,3,0,0,0,0,0
U07854,15,0,4,2,0,3.6,30.6,144.5,136,5.6,939,3.8,1.8,608,1,0,0,0,0,0
U07855,54,2,9,6,0,1.6,18.8,294.3,199,0.6,7015,0.6,2.4,1646,3,0,0,0,0,0
